"seqnames","start","end","width","strand","probe","gene_feature.ranges.start","gene_feature.ranges.end","gene_feature.ranges.width","gene_feature.strand","ensembl_gene_id","gene_name","start_position","end_position","feature_type"
"1438","chr2",217978781,217978782,2,"*","cg07616871",217978707,217993747,15041,"+","ENSG00000223923","AC010136.1",217978659,217979019,"Island"
"1439","chr6",163413420,163413421,2,"*","cg07618175",163414000,163578592,164593,"+","ENSG00000112531","QKI",163413298,163416199,"Island"
"1440","chr6",163413420,163413421,2,"*","cg07618175",163413065,163413960,896,"-","ENSG00000270419","CAHM",163413298,163416199,"Island"
"1441","chr10",59247436,59247437,2,"*","cg07625992",59176643,59247774,71132,"+","ENSG00000165443","PHYHIPL",59176068,59177289,"."
"1442","chr10",59247436,59247437,2,"*","cg07625992",59246130,59363181,117052,"-","ENSG00000148541","FAM13C",59176068,59177289,"."
"1443","chr18",35240715,35240716,2,"*","cg07643503",35241030,35267133,26104,"+","ENSG00000186812","ZNF397",35240822,35241239,"N_Shore"
"1444","chr2",156333457,156333458,2,"*","cg07646377",156324437,156342348,17912,"-","ENSG00000153234","NR4A2",156332546,156334925,"Island"
"1445","chr16",28873009,28873010,2,"*","cg07647796",28341434,29370272,1028839,"+","ENSG00000288630","AC009093.11",28879634,28880547,"."
"1446","chr16",28873009,28873010,2,"*","cg07647796",28846600,28874212,27613,"+","ENSG00000178188","SH2B1",28879634,28880547,"."
"1447","chr4",2469298,2469299,2,"*","cg07651857",2462220,2625320,163101,"+","ENSG00000063978","RNF4",2468493,2470001,"Island"
"1448","chr12",50620589,50620590,2,"*","cg07663572",50504985,50748657,243673,"+","ENSG00000066084","DIP2B",50504839,50505381,"."
"1449","chr8",69942811,69942812,2,"*","cg07671678",69942948,69944648,1701,"+","ENSG00000247570","SDCBPP2",70034656,70035064,"."
"1450","chr17",80221716,80221717,2,"*","cg07675682",80206716,80220923,14208,"-","ENSG00000181523","SGSH",80220182,80221155,"S_Shore"
"1451","chr17",80221716,80221717,2,"*","cg07675682",80219699,80253500,33802,"+","ENSG00000181045","SLC26A11",80220182,80221155,"S_Shore"
"1452","chr5",140401086,140401087,2,"*","cg07676324",140370891,140401460,30570,"-","ENSG00000249637","AC008438.1",140400739,140402523,"Island"
"1453","chr5",140401086,140401087,2,"*","cg07676324",140401814,140539856,138043,"+","ENSG00000131503","ANKHD1",140400739,140402523,"Island"
"1454","chr5",140401086,140401087,2,"*","cg07676324",140401908,140549569,147662,"+","ENSG00000254996","ANKHD1-EIF4EBP3",140400739,140402523,"Island"
"1455","chr19",3586907,3586908,2,"*","cg07679230",3585478,3593541,8064,"+","ENSG00000179855","GIPC3",3586745,3587106,"Island"
"1456","chr17",42548491,42548492,2,"*","cg07694864",42536510,42562062,25553,"+","ENSG00000266929","AC067852.1",42548162,42548841,"Island"
"1457","chr17",42548491,42548492,2,"*","cg07694864",42546764,42548706,1943,"+","ENSG00000108785","HSD17B1P1",42548162,42548841,"Island"
"1458","chr5",140303090,140303091,2,"*","cg07697078",140245035,140303113,58079,"-","ENSG00000113068","PFDN1",140345946,140346861,"."
"1459","chr4",54218021,54218022,2,"*","cg07698674",53377839,54295272,917434,"+","ENSG00000282278","AC058822.1",54226795,54227075,"."
"1460","chr5",115815730,115815731,2,"*","cg07712493",115804733,115816659,11927,"-","ENSG00000129596","CDO1",115815652,115817016,"Island"
"1461","chr2",174025117,174025118,2,"*","cg07729527",174025280,174027163,1884,"+","ENSG00000260868","LINC01960",174025516,174026086,"N_Shore"
"1462","chr12",124466444,124466445,2,"*","cg07739604",124324415,124567589,243175,"-","ENSG00000196498","NCOR2",124466160,124466393,"S_Shore"
"1463","chr6",169776543,169776544,2,"*","cg07750536",169751622,169781600,29979,"+","ENSG00000130023","ERMARD",169790016,169790616,"."
"1464","chr11",69640519,69640520,2,"*","cg07781399",69641156,69654474,13319,"+","ENSG00000110092","CCND1",69636369,69643828,"Island"
"1465","chr5",56601757,56601758,2,"*","cg07791897",56511567,56606232,94666,"-","ENSG00000225940","C5orf67",56480778,56481406,"."
"1466","chr12",47963531,47963532,2,"*","cg07793889",47960497,47963469,2973,"-","ENSG00000279840","AC004801.7",47963413,47963724,"Island"
"1467","chr12",47963531,47963532,2,"*","cg07793889",47963569,47968878,5310,"+","ENSG00000134291","TMEM106C",47963413,47963724,"Island"
"1468","chr1",83860927,83860928,2,"*","cg07807165",83575776,83861023,285248,"-","ENSG00000233008","LINC01725",83860585,83861155,"Island"
"1469","chr11",64370052,64370053,2,"*","cg07808590",64359148,64372215,13068,"+","ENSG00000162302","RPS6KA4",64369402,64370715,"Island"
"1470","chr7",44980487,44980488,2,"*","cg07826859",44962662,44979088,16427,"-","ENSG00000136286","MYO1G",44986360,44987027,"."
"1471","chr2",98387829,98387830,2,"*","cg07834510",98346188,98398601,52414,"+","ENSG00000144191","CNGA3",98346411,98347724,"."
"1472","chr3",155079294,155079295,2,"*","cg07862554",155024124,155183704,159581,"+","ENSG00000196549","MME",155079610,155080199,"N_Shore"
"1473","chr16",3029707,3029708,2,"*","cg07868599",3027682,3036944,9263,"-","ENSG00000162069","BICDL2",3029536,3029953,"Island"
"1474","chr3",10290486,10290487,2,"*","cg07871024",10285754,10294903,9150,"+","ENSG00000240288","GHRLOS",10320823,10321257,"."
"1475","chr3",10290486,10290487,2,"*","cg07871024",10285666,10292947,7282,"-","ENSG00000157017","GHRL",10320823,10321257,"."
"1476","chr7",74374090,74374091,2,"*","cg07873779",74289407,74405935,116529,"+","ENSG00000106665","CLIP2",74375901,74376180,"N_Shore"
"1477","chr11",93331068,93331069,2,"*","cg07883772",93329971,93438487,108517,"+","ENSG00000165325","DEUP1",93330433,93330910,"S_Shore"
"1478","chr3",33388458,33388459,2,"*","cg07887891",33277025,33403662,126638,"+","ENSG00000153558","FBXL2",33439507,33440647,"."
"1479","chr3",33388458,33388459,2,"*","cg07887891",33388336,33441371,53036,"-","ENSG00000153560","UBP1",33439507,33440647,"."
"1480","chr5",83473743,83473744,2,"*","cg07891434",83471618,83582303,110686,"+","ENSG00000038427","VCAN",83473933,83474780,"N_Shore"
"1481","chrX",87517892,87517893,2,"*","cg07897414",87517409,87670050,152642,"+","ENSG00000102271","KLHL4",86147940,86148873,"."
"1482","chr4",150579779,150579780,2,"*","cg07904475",150264435,151015727,751293,"-","ENSG00000198589","LRBA",150579612,150580147,"Island"
"1483","chr4",150579779,150579780,2,"*","cg07904475",150579089,150581545,2457,"+","ENSG00000249690","AC110813.1",150579612,150580147,"Island"
"1484","chr19",38769820,38769821,2,"*","cg07905965",38730187,38769904,39718,"-","ENSG00000182472","CAPN12",38769735,38771991,"Island"
"1485","chr1",63987368,63987369,2,"*","cg07906432",63774017,64181498,407482,"+","ENSG00000185483","ROR1",63773795,63775108,"."
"1486","chr12",4445314,4445315,2,"*","cg07919028",4428155,4445614,17460,"-","ENSG00000111241","FGF6",4445240,4445458,"Island"
"1487","chr14",54737251,54737252,2,"*","cg07921759",54566117,54793315,227199,"+","ENSG00000020577","SAMD4A",54901830,54903195,"."
"1488","chr16",67841362,67841363,2,"*","cg07922297",67828157,67847811,19655,"-","ENSG00000102901","CENPT",67841815,67843181,"N_Shore"
"1489","chr16",67841362,67841363,2,"*","cg07922297",67842320,67844195,1876,"+","ENSG00000168286","THAP11",67841815,67843181,"N_Shore"
"1490","chrX",54530013,54530014,2,"*","cg07946630",54530183,54621521,91339,"+","ENSG00000130119","GNL3L",54529996,54530526,"Island"
"1491","chr7",130734398,130734399,2,"*","cg07955995",130731235,130734176,2942,"-","ENSG00000266265","KLF14",130733127,130734376,"S_Shore"
"1492","chr4",7636129,7636130,2,"*","cg07961637",7192538,7742836,550299,"+","ENSG00000184985","SORCS2",7646029,7646233,"."
"1493","chr6",22320943,22320944,2,"*","cg07986257",21664185,22654455,990271,"+","ENSG00000272168","CASC15",22569356,22570476,"."
"1494","chr10",127996739,127996740,2,"*","cg07986469",127907061,128085855,178795,"+","ENSG00000132334","PTPRE",127907125,127907973,"."
"1495","chr12",52904599,52904600,2,"*","cg07986666",52897187,52949954,52768,"-","ENSG00000170421","KRT8",52903566,52904040,"S_Shore"
"1496","chr17",6831833,6831834,2,"*","cg07989568",6789133,6831761,42629,"-","ENSG00000167858","TEKT1",6775887,6776391,"."
"1497","chr2",166073539,166073540,2,"*","cg08000413",165957188,166390771,433584,"+","ENSG00000236107","SCN1A-AS1",165953461,165954316,"."
"1498","chr2",166073539,166073540,2,"*","cg08000413",165984641,166149214,164574,"-","ENSG00000144285","SCN1A",165953461,165954316,"."
"1499","chr3",169659937,169659938,2,"*","cg08004073",169083499,169663775,580277,"-","ENSG00000085276","MECOM",169661650,169663268,"N_Shore"
"1500","chr16",28610716,28610717,2,"*","cg08008286",28341434,29370272,1028839,"+","ENSG00000288630","AC009093.11",28613620,28614061,"N_Shelf"
"1501","chr16",28610716,28610717,2,"*","cg08008286",28605196,28623625,18430,"-","ENSG00000196502","SULT1A1",28613620,28614061,"N_Shelf"
"1502","chr17",28357851,28357852,2,"*","cg08027369",28346633,28357527,10895,"-","ENSG00000004142","POLDIP2",28357140,28357852,"Island"
"1503","chr17",28357851,28357852,2,"*","cg08027369",28357642,28363683,6042,"+","ENSG00000244045","TMEM199",28357140,28357852,"Island"
"1504","chr17",28357851,28357852,2,"*","cg08027369",28357647,28381697,24051,"+","ENSG00000258924","AC002094.1",28357140,28357852,"Island"
"1505","chr3",28847645,28847646,2,"*","cg08028901",28349178,29767537,1418360,"+","ENSG00000283563","AC098650.1",28575173,28576479,"."
"1506","chr3",28847645,28847646,2,"*","cg08028901",28574791,30010391,1435601,"+","ENSG00000144642","RBMS3",28575173,28576479,"."
"1507","chr7",157897917,157897918,2,"*","cg08041408",157539056,158587823,1048768,"-","ENSG00000155093","PTPRN2",157897868,157898078,"Island"
"1508","chr8",54458453,54458454,2,"*","cg08044097",54457935,54460892,2958,"+","ENSG00000164736","SOX17",54457869,54459965,"Island"
"1509","chr14",64947832,64947833,2,"*","cg08044789",64914485,65061803,147319,"+","ENSG00000125954","CHURC1-FNTB",64971695,64972645,"."
"1510","chr14",64947832,64947833,2,"*","cg08044789",64945814,64973226,27413,"-","ENSG00000139998","RAB15",64971695,64972645,"."
"1511","chr3",50340982,50340983,2,"*","cg08047457",50329782,50340980,11199,"-","ENSG00000068028","RASSF1",50340373,50341109,"Island"
"1512","chr3",50340982,50340983,2,"*","cg08047457",50341106,50345697,4592,"+","ENSG00000235058","ZMYND10-AS1",50340373,50341109,"Island"
"1513","chr2",50830410,50830411,2,"*","cg08066024",49918503,51225575,1307073,"-","ENSG00000179915","NRXN1",51027478,51028360,"."
"1514","chr2",50830410,50830411,2,"*","cg08066024",50829442,50829678,237,"-","ENSG00000238165","AC007560.1",51027478,51028360,"."
"1515","chr16",81545639,81545640,2,"*","cg08071700",81445170,81711762,266593,"+","ENSG00000153815","CMIP",81444173,81445594,"."
"1516","chr19",4068108,4068109,2,"*","cg08079694",4043303,4066899,23597,"-","ENSG00000178951","ZBTB7A",4064089,4067982,"S_Shore"
"1517","chr2",176132549,176132550,2,"*","cg08079908",176121611,176137098,15488,"-","ENSG00000237380","HOXD-AS2",176128752,176130829,"S_Shore"
"1518","chr2",176132549,176132550,2,"*","cg08079908",176129694,176132695,3002,"+","ENSG00000175879","HOXD8",176128752,176130829,"S_Shore"
"1519","chr2",1664715,1664716,2,"*","cg08084799",1631887,1744852,112966,"-","ENSG00000130508","PXDN",1666220,1666431,"N_Shore"
"1520","chr16",57537187,57537188,2,"*","cg08096786",57512181,57536571,24391,"-","ENSG00000135736","CCDC102A",57535937,57536932,"S_Shore"
"1521","chr19",49560797,49560798,2,"*","cg08097359",49555468,49590262,34795,"-","ENSG00000142546","NOSIP",49555620,49556918,"S_Shelf"
"1522","chr7",130734372,130734373,2,"*","cg08097417",130731235,130734176,2942,"-","ENSG00000266265","KLF14",130733127,130734376,"Island"
"1523","chr15",81312891,81312892,2,"*","cg08117110",81159575,81314058,154484,"+","ENSG00000172349","IL16",81323913,81324622,"."
"1524","chr15",81312891,81312892,2,"*","cg08117110",81309053,81324183,15131,"-","ENSG00000172345","STARD5",81323913,81324622,"."
"1525","chr8",860937,860938,2,"*","cg08123106",737628,1708476,970849,"+","ENSG00000198010","DLGAP2",848297,848951,"."
"1526","chr9",121699903,121699904,2,"*","cg08128768",121567057,121785530,218474,"+","ENSG00000136848","DAB2IP",121698689,121699911,"Island"
"1527","chr6",100463870,100463871,2,"*","cg08133486",100385009,100464921,79913,"-","ENSG00000112246","SIM1",100464196,100465461,"N_Shore"
"1528","chr3",172523594,172523595,2,"*","cg08144586",172505508,172523475,17968,"-","ENSG00000121858","TNFSF10",172449737,172450076,"."
"1529","chr1",182942420,182942421,2,"*","cg08146495",182899865,182953525,53661,"-","ENSG00000157060","SHCBP1L",182952685,182953509,"."
"1530","chr1",182942420,182942421,2,"*","cg08146495",182942115,182942404,290,"-","ENSG00000224040","HMGN1P4",182952685,182953509,"."
"1531","chr11",13008762,13008763,2,"*","cg08148891",13001090,13009159,8070,"-","ENSG00000254670","RASSF10-DT",13008784,13011037,"N_Shore"
"1532","chr11",13008762,13008763,2,"*","cg08148891",13009316,13012119,2804,"+","ENSG00000189431","RASSF10",13008784,13011037,"N_Shore"
"1533","chr12",57234871,57234872,2,"*","cg08163918",57229573,57234935,5363,"+","ENSG00000182199","SHMT2",57236324,57236686,"N_Shore"
"1534","chr3",37968900,37968901,2,"*","cg08171483",37861880,37984469,122590,"+","ENSG00000144677","CTDSPL",37994211,37994509,"."
"1535","chr3",37968900,37968901,2,"*","cg08171483",37969404,37969480,77,"+","ENSG00000199075","MIR26A1",37994211,37994509,"."
"1536","chr15",74608290,74608291,2,"*","cg08191046",74598500,74645414,46915,"+","ENSG00000179335","CLK3",74614598,74616197,"."
"1537","chr22",38110730,38110731,2,"*","cg08196512",38084900,38110684,25785,"-","ENSG00000128298","BAIAP2L2",38120729,38121023,"."
"1538","chr20",36816157,36816158,2,"*","cg08209184",36777447,36863538,86092,"-","ENSG00000149639","SOGA1",36815514,36816184,"Island"
"1539","chr16",1549071,1549072,2,"*","cg08214329",1510427,1612072,101646,"-","ENSG00000187535","IFT140",1548952,1549156,"Island"
"1540","chr16",1549071,1549072,2,"*","cg08214329",1528688,1555580,26893,"+","ENSG00000131634","TMEM204",1548952,1549156,"Island"
"1541","chr10",60428529,60428530,2,"*","cg08215036",60026298,60733490,707193,"-","ENSG00000151150","ANK3",60733028,60733618,"."
"1542","chr17",80828304,80828305,2,"*","cg08219486",80544819,80966371,421553,"+","ENSG00000141564","RPTOR",80824981,80825360,"S_Shelf"
"1543","chr17",80828304,80828305,2,"*","cg08219486",80824170,80826900,2731,"-","ENSG00000287403","AC016245.2",80824981,80825360,"S_Shelf"
"1544","chr21",44812914,44812915,2,"*","cg08240860",44805617,44818779,13163,"-","ENSG00000184900","SUMO3",44816812,44819043,"N_Shelf"
"1545","chr12",96907351,96907352,2,"*","cg08246036",96907224,96953780,46557,"+","ENSG00000139350","NEDD1",96907025,96907509,"Island"
"1546","chr16",2078900,2078901,2,"*","cg08249385",2047967,2089491,41525,"+","ENSG00000103197","TSC2",2078727,2078951,"Island"
"1547","chr12",129900189,129900190,2,"*","cg08261450",129071725,129904025,832301,"-","ENSG00000151952","TMEM132D",129903065,129904230,"N_Shelf"
"1548","chrX",134236963,134236964,2,"*","cg08279496",134237047,134246207,9161,"+","ENSG00000203952","CCDC160",134237040,134237448,"N_Shore"
"1549","chrX",153778026,153778027,2,"*","cg08292505",153764196,153779346,15151,"+","ENSG00000198753","PLXNB3",153780887,153781313,"N_Shelf"
"1550","chrX",153778026,153778027,2,"*","cg08292505",153776412,153785732,9321,"+","ENSG00000184343","SRPK3",153780887,153781313,"N_Shelf"
"1551","chr4",1831044,1831045,2,"*","cg08299791",1811479,1856156,44678,"-","ENSG00000168924","LETM1",1826862,1827075,"S_Shelf"
"1552","chr5",37835787,37835788,2,"*","cg08307469",37811589,37953827,142239,"+","ENSG00000248587","GDNF-AS1",37834570,37835026,"S_Shore"
"1553","chr5",37835787,37835788,2,"*","cg08307469",37812677,37840041,27365,"-","ENSG00000168621","GDNF",37834570,37835026,"S_Shore"
"1554","chr17",8476960,8476961,2,"*","cg08314543",8413131,8490411,77281,"+","ENSG00000166579","NDEL1",8476855,8477221,"Island"
"1555","chr17",8476960,8476961,2,"*","cg08314543",8474207,8630761,156555,"-","ENSG00000133026","MYH10",8476855,8477221,"Island"
"1556","chr21",38272432,38272433,2,"*","cg08320524",38155549,38307357,151809,"+","ENSG00000157551","KCNJ15",37915644,37916964,"."
"1557","chr19",51646977,51646978,2,"*","cg08339192",51611927,51645545,33619,"-","ENSG00000105501","SIGLEC5",51689333,51689583,"."
"1558","chr19",51646977,51646978,2,"*","cg08339192",51612091,51646889,34799,"-","ENSG00000268500","AC018755.2",51689333,51689583,"."
"1559","chr19",51646977,51646978,2,"*","cg08339192",51642553,51646801,4249,"-","ENSG00000254415","SIGLEC14",51689333,51689583,"."
"1560","chr15",88895440,88895441,2,"*","cg08348496",88877294,88895597,18304,"-","ENSG00000140511","HAPLN3",88894946,88895619,"Island"
"1561","chr2",190180583,190180584,2,"*","cg08350814",189879609,190203484,323876,"+","ENSG00000187699","C2orf88",190180254,190181103,"Island"
"1562","chr7",4712432,4712433,2,"*","cg08363345",4682295,4771442,89148,"+","ENSG00000164916","FOXK1",4718172,4718406,"."
"1563","chr17",44015002,44015003,2,"*","cg08372947",44011188,44023946,12759,"-","ENSG00000091947","TMEM101",44014776,44015064,"Island"
"1564","chr7",2943956,2943957,2,"*","cg08373403",2906141,3043945,137805,"-","ENSG00000198286","CARD11",2928601,2928962,"."
"1565","chr7",2943956,2943957,2,"*","cg08373403",2944035,2947091,3057,"+","ENSG00000237286","CARD11-AS1",2928601,2928962,"."
"1566","chr19",48170258,48170259,2,"*","cg08377010",48115445,48170603,55159,"-","ENSG00000105486","LIG1",48170073,48170878,"Island"
"1567","chr19",48170258,48170259,2,"*","cg08377010",48170680,48197620,26941,"+","ENSG00000185453","ZSWIM9",48170073,48170878,"Island"
"1568","chr22",45201093,45201094,2,"*","cg08378742",45190338,45240769,50432,"-","ENSG00000100364","KIAA0930",45202841,45203199,"N_Shore"
"1569","chr22",45201093,45201094,2,"*","cg08378742",45200954,45201019,66,"-","ENSG00000221598","MIR1249",45202841,45203199,"N_Shore"
"1570","chr7",128869558,128869559,2,"*","cg08380397",128862451,128910719,48269,"-","ENSG00000135253","KCP",128869153,128870147,"Island"
"1571","chr7",128869558,128869559,2,"*","cg08380397",128866330,128872047,5718,"+","ENSG00000272899","ATP6V1FNB",128869153,128870147,"Island"
"1572","chr21",41801681,41801682,2,"*","cg08381918",41798225,41879482,81258,"-","ENSG00000141956","PRDM15",41801456,41801682,"Island"
"1573","chr19",58350721,58350722,2,"*","cg08389151",58345178,58353492,8315,"-","ENSG00000121410","A1BG",58349976,58351040,"Island"
"1574","chr19",58350721,58350722,2,"*","cg08389151",58347718,58355455,7738,"+","ENSG00000268895","A1BG-AS1",58349976,58351040,"Island"
